Book Name,OPN,CON,EXT,AGR,NEU,Clusters
An Amish Reunion (Hardcover),4.129611351,3.56028375,3.348962376,3.627453662,2.680117841,7
The Promise of a Letter (Amish Letter #2),4.162485104,3.477097404,3.405853204,3.702299233,2.58122503,1
An Amish Christmas Love (ebook),4.122128532,3.616054947,3.35116405,3.692718305,2.625449936,16
His Risk (The Amish of Hart County #4),4.215513419,3.487998462,3.420622515,3.702285391,2.616137042,1
An Amish Home (Paperback),4.159355301,3.593450003,3.465664435,3.664550633,2.585946731,12
The Farmers' Market Mishap (Lopsided Christmas Cake #2),4.15357249,3.414425854,3.429887534,3.703367093,2.704512431,17
An Amish Christmas Gift (Amish Christmas Gift),4.157726779,3.53245127,3.270704171,3.665340186,2.665673703,13
"A Wedding at the Orange Blossom Inn (Amish Brides of Pinecraft, #3)",4.096021046,3.453008644,3.519735017,3.698103635,2.657847057,17
A Christmas Bride in Pinecraft (ebook),4.108709042,3.42394815,3.370083547,3.558051884,2.680620564,7
An Amish Buggy Ride (Paperback),4.211666132,3.480955338,3.323718802,3.663939939,2.624028124,26
Lorie's Heart (Paperback),4.179577052,3.510774071,3.43132332,3.639464035,2.594913733,12
Snowfall (Days of Redemption #3.5),4.126445551,3.459314741,3.245920607,3.608274908,2.755601747,6
Meek and Mild (Amish Turns of Time #2),4.137786926,3.537563654,3.291727498,3.518141348,2.73876168,7
"When Grace Sings (The Zimmerman Restoration Trilogy, #2)",4.133221385,3.472724198,3.461313791,3.651676489,2.601305132,17
"Breath of Spring (Seasons of the Heart, #4)",4.170917208,3.46513873,3.446396444,3.739760104,2.592091113,12
The Midwife (Paperback),4.196060893,3.519792713,3.388595746,3.649621737,2.591935376,16
"Caroline's Secret (Wells Landing, #1)",4.133245874,3.449721301,3.445116727,3.649049664,2.637286133,17
"Holding a Tender Heart (Beiler Sisters, #1)",4.19972277,3.455167524,3.350227918,3.630607758,2.67533128,23
"A Little Bit of Charm (New Beginnings, #3)",4.157658309,3.40802095,3.418507447,3.65693459,2.649346027,17
Miriam's Quilt (Forever After in Apple Lake #3),4.155237204,3.472461838,3.311341101,3.672269308,2.675637228,13
Rebecca's Rose (Forever After in Apple Lake #2),4.117541734,3.444149584,3.320220315,3.667529714,2.702212527,17
"The Tempted Soul (Amish Quilt, #3)",4.203729057,3.507049893,3.370866725,3.677124912,2.646810706,23
Saving Gideon (Clover Ridge #1),4.169961201,3.410752997,3.486860396,3.636993283,2.65060961,17
"A Harvest of Hearts (Amish of Seymour County, #2)",4.205677176,3.435558443,3.334159834,3.67780624,2.705524096,6
"Daughters of Lancaster County (Daughters of Lancaster County, #1-3)",4.179555614,3.456343474,3.337549711,3.643532778,2.699799238,6
The Timepiece (Paperback),4.243993602,3.520956394,3.385762986,3.726031834,2.578051931,16
The Loyal One (Walnut Creek #2),4.177471981,3.405379154,3.536650605,3.789422194,2.640916421,12
A Seat by the Hearth (Paperback),4.150001176,3.531679498,3.429115546,3.621161451,2.71960325,23
Arms of Mercy (Amish Mercies #2),4.154308299,3.545927373,3.393979145,3.699238791,2.611519692,23
Through the Autumn Air (Every Amish Season #3),4.183345668,3.483875696,3.441988257,3.699180042,2.623002585,12
Seeds of Hope (Harvest of Hope #1),4.163159533,3.536603644,3.337012274,3.588360503,2.639696319,7
Belle: An Amish Retelling of Beauty and the Beast (An Amish Fairytale #1),4.173601664,3.327031197,3.293133098,3.586270335,2.611799858,29
A Plain Leaving (The Sisters of Lancaster County #1),4.151816534,3.563591847,3.470024985,3.655651187,2.541087945,14
Gladden the Heart (Amish Turns of Time #5),4.177836266,3.517557394,3.335693479,3.589595417,2.649312946,3
"The Missing (Seasons of Grace, #2)",4.144832294,3.385731008,3.304881977,3.684539167,2.72554227,5
Sarah's Orphans (Plain and Simple Miracles #3),4.177750791,3.488940974,3.365703917,3.746913454,2.674689643,23
"Looking for a Miracle (Brides of Lancaster County, #2)",4.173591485,3.440334074,3.369447099,3.643335985,2.728126924,17
The Alliance (The Alliance #1),4.239230297,3.535778236,3.438475154,3.664721963,2.480057211,14
Hope in the Land (Amish Turns of Time #4),4.127700832,3.507815516,3.337418463,3.578843605,2.713662169,11
An Amish Year (Paperback),4.174183892,3.535668755,3.235620652,3.667424359,2.739514217,6
A Reluctant Bride (Amish of Birch Creek #1),4.199859915,3.456566022,3.396875187,3.724335428,2.594334085,1
"One True Path (Amish Roads, #3)",4.179009621,3.492566698,3.26266809,3.670737493,2.658204543,13
"Huckleberry Harvest (The Matchmakers of Huckleberry Hill, #5)",4.172215732,3.471793278,3.424930113,3.675020351,2.642983088,23
Courting Emily (Wells Landing #2),4.162950441,3.482939148,3.38802991,3.681843078,2.650864852,23
"The Bargain (Plain City Peace, #1)",4.206205865,3.552533277,3.439945584,3.691748726,2.562000124,14
Forever Amish (Legacy of Lancaster #3),4.145126248,3.520897617,3.471289671,3.66902716,2.663526983,12
Fearless Hope (Paperback),4.197867344,3.506532385,3.267671131,3.700043803,2.717203573,13
Plain Change (Plain Fame #2),4.191986669,3.505321096,3.501884125,3.664046437,2.630879446,12
A Plain and Sweet Christmas Romance Collection (Paperback),4.105613918,3.554407124,3.183872209,3.640192999,2.683110426,6
"Christian's Hope (Return to Northkill, #3)",4.11469084,3.471688213,3.30715832,3.611899062,2.60337974,0
"The Splendor of Ordinary Days (Watervalley, #3)",4.190968731,3.454346,3.448828183,3.701675684,2.61667478,12
Promise to Keep (The Promise of Sunrise #3),4.215608782,3.499662089,3.367275116,3.588715738,2.5974154,7
"Balm of Gilead (Healing Grace, #3)",4.162879903,3.381452572,3.365412532,3.580392968,2.623497286,22
Keys of Heaven (Healing Grace #2),4.203117678,3.423355912,3.374775391,3.659941664,2.631715597,22
The Bachelor (Plain City Peace #2),4.186139174,3.518518866,3.492323942,3.663299272,2.621452413,12
Promise to Cherish (The Promise of Sunrise #2),4.220139002,3.524067518,3.461784012,3.648150264,2.532488175,14
"A Season of Change (Seasons in Pinecraft, #1)",4.187501572,3.530407103,3.396726123,3.553022935,2.666824973,7
Gathering Shadows (Finding Sanctuary #1),4.17727033,3.435519498,3.28951766,3.613816439,2.657245015,9
The Miting (Paperback),4.244914365,3.55659912,3.290036248,3.651010089,2.642572765,26
Gabriel's Bride (Clover Ridge #3),4.110105099,3.386234046,3.476287619,3.622512579,2.685389344,17
Awakened Love (Amish Of Webster County #3),4.154332684,3.410376944,3.564136173,3.703292095,2.6086896,12
Amanda Weds a Good Man (One Big Happy Family #1),4.141869108,3.4322726,3.281702358,3.661009027,2.705369921,6
"An Amish Country Christmas (Seasons of the Heart, #3.5)",4.062888797,3.453714157,3.295852514,3.621351319,2.662181788,13
Unforeseeable (Road to Kingdom #3),4.147666646,3.445001378,3.396244032,3.636970675,2.648333571,23
The Path to Piney Meadows (Paperback),4.154648377,3.399145679,3.374972281,3.613157789,2.65661101,29
History of the Peloponnesian War (Paperback),4.269714977,3.586406028,3.394056315,3.56107584,2.437552532,28
Carthage Must Be Destroyed: The Rise and Fall of an Ancient Civilization (Hardcover),4.223894211,3.515984457,3.358636324,3.586515799,2.413249994,2
The History of the Ancient World: From the Earliest Accounts to the Fall of Rome (Hardcover),4.195106957,3.564856195,3.39448152,3.638226437,2.463734078,14
The Peloponnesian War (Paperback),4.202680956,3.512181711,3.350438632,3.583132301,2.464577395,2
The Fall of the Roman Empire: A New History of Rome and the Barbarians (Paperback),4.204759563,3.561136422,3.324826406,3.62541105,2.527521517,16
Cicero: The Life and Times of Rome's Greatest Politician (Paperback),4.163423994,3.496340884,3.369320298,3.536667124,2.518194147,7
The Punic Wars (Hardcover),4.230602523,3.54160788,3.364079303,3.574588185,2.453554318,2
The Conquest of Gaul (Paperback),4.238502552,3.545725758,3.294065852,3.590301374,2.477597953,2
"The History of Rome, Books 1-5: The Early History of Rome (Paperback)",4.215275908,3.524380553,3.31937577,3.527459189,2.539961737,3
The Classical World: An Epic History from Homer to Hadrian (Hardcover),4.202169559,3.500204115,3.345797346,3.552262383,2.479275002,2
The Ghosts of Cannae: Hannibal &amp; the Darkest Hour of the Roman Republic (Hardcover),4.232954602,3.599403868,3.394531061,3.543620917,2.397495052,24
The Campaigns of Alexander (Paperback),4.224889096,3.515245217,3.326382927,3.57819489,2.456474168,2
Alexander the Great (Paperback),4.167510403,3.514114022,3.332821754,3.603761366,2.536489777,2
The Annals of Imperial Rome (Mass Market Paperback),4.215315718,3.500616027,3.327849889,3.578575226,2.498905952,2
The Persian Expedition (Paperback),4.236339105,3.555466435,3.349555105,3.566161934,2.486674262,2
Dynasty: The Rise and Fall of the House of Caesar (Kindle Edition),4.226028476,3.589683173,3.417827857,3.520177321,2.551306916,21
The Storm Before the Storm: The Beginning of the End of the Roman Republic (Hardcover),4.171542374,3.470897873,3.328375535,3.513921869,2.513059788,15
The Rise of the Roman Empire (Paperback),4.227641042,3.516592166,3.298590929,3.574933001,2.49836385,2
Lords of the Sea: The Epic Story of the Athenian Navy &amp; the Birth of Democracy (Hardcover),4.21512961,3.532946863,3.353126189,3.541372831,2.540481423,2
How Rome Fell: Death of a Superpower (Hardcover),4.189286499,3.550581581,3.302206153,3.529865698,2.49447861,4
The Rise of Rome: The Making of the World's Greatest Empire (Hardcover),4.192801843,3.528656859,3.269644693,3.547217753,2.552082237,3
"The Poison King: The Life and Legend of Mithradates, Rome's Deadliest Enemy (Hardcover)",4.195268123,3.445963752,3.332218139,3.564315715,2.498953924,15
A War Like No Other: How the Athenians &amp; Spartans Fought the Peloponnesian War (Paperback),4.195284324,3.611590263,3.339796403,3.550465841,2.384936709,4
Zealot: The Life and Times of Jesus of Nazareth (Hardcover),4.196275553,3.599152033,3.374297163,3.554542923,2.480011038,4
Babylon: Mesopotamia and the Birth of Civilization (Hardcover),4.213105958,3.506222922,3.331991952,3.581726628,2.535988786,2
The Spartacus War (Hardcover),4.197476025,3.57574888,3.393463196,3.498643599,2.477147781,4
The Spartans: The World of the Warrior-Heroes of Ancient Greece (Paperback),4.166601529,3.56478938,3.434121597,3.660870983,2.468266879,14
In the Name of Rome: The Men Who Won the Roman Empire (Paperback),4.220766901,3.5693846,3.373850646,3.573645251,2.49274765,2
"Egypt, Greece and Rome: Civilizations of the Ancient Mediterranean (Paperback)",4.19610557,3.488770444,3.356408171,3.575432808,2.550914701,2
The Trojan War: A New History (Hardcover),4.116426586,3.48141683,3.259676293,3.543742899,2.614286988,9
The Civil War (Paperback),4.230903296,3.55454186,3.37282996,3.55650544,2.47736486,2
"Alexander of Macedon, 356-323 B.C. (Paperback)",4.14326246,3.493870776,3.354740209,3.559463742,2.514935957,7
The Battle of Salamis: The Naval Encounter that Saved Greeceâ€”and Western Civilization (Paperback),4.224190671,3.520028969,3.366589951,3.562990463,2.434034229,2
"The History of Rome, Books 21-30: The War with Hannibal (Paperback)",4.212987459,3.496429951,3.238287437,3.575311176,2.541657208,0
The Fall of the Roman Republic (Paperback),4.225976018,3.509910559,3.382027576,3.546725928,2.495011728,2
The Birth of Classical Europe: A History from Troy to Augustine (Hardcover),4.232385622,3.452010913,3.290499017,3.571803631,2.552852965,15
Soldiers and Ghosts: A History of Battle in Classical Antiquity (Paperback),4.193759059,3.506688169,3.332707968,3.60479922,2.497515659,2
Rome and Jerusalem: The Clash of Ancient Civilizations (Hardcover),4.176761893,3.561032337,3.261162844,3.585844973,2.520736701,3
Pax Romana (Hardcover),4.221280515,3.565035804,3.394593515,3.605420461,2.499042157,2
The Woman Who Would Be King: Hatshepsut's Rise to Power in Ancient Egypt (Hardcover),4.186444324,3.445261591,3.347679967,3.588517486,2.52474256,15
The Rise and Fall of Athens: Nine Greek Lives (Paperback),4.274215832,3.540822007,3.375405596,3.601865047,2.502571261,28
Empires and Barbarians: The Fall of Rome and the Birth of Europe (ebook),4.197578731,3.485131153,3.302845794,3.606605891,2.554494743,3
The Roman Revolution (Paperback),4.19128322,3.554273799,3.332034021,3.508566647,2.495378791,4
Dividing the Spoils: The War for Alexander the Great's Empire (Hardcover),4.232434181,3.531384636,3.337334712,3.540846759,2.544221383,2
A History of My Times (Paperback),4.230460001,3.56424467,3.320641158,3.577993406,2.490665308,2
The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War (Paperback),4.269714977,3.586406028,3.394056315,3.56107584,2.437552532,28
Ancient Greece: From Prehistoric to Hellenistic Times (Paperback),4.179574947,3.512484951,3.383522801,3.590491615,2.486879183,2
The Oxford History of Ancient Egypt (Hardcover),4.215466009,3.407617287,3.276777311,3.613432413,2.49663813,22
Plutarch's Lives: Volume I (Paperback),4.26450723,3.550270225,3.371971981,3.597698693,2.510243413,28
Hadrian and the Triumph of Rome (Hardcover),4.198232528,3.551346368,3.383631661,3.564860829,2.571591731,2
Alexander the Great (Hardcover),4.207701928,3.543243208,3.384055382,3.5514442,2.459574041,2
The Swerve: How the World Became Modern (Paperback),4.252300983,3.518428689,3.28749184,3.581051251,2.504949285,2
The World of Late Antiquity 150-750 (Paperback),4.192961291,3.482456888,3.300831653,3.513492452,2.555088447,15
The Jewish War (Paperback),4.220718331,3.56877937,3.303374715,3.550010353,2.531341346,3
"Confronting the Classics: Traditions, Adventures and Innovations (Hardcover)",4.147300742,3.488844957,3.260706027,3.598247106,2.619652949,0
"The Horse, the Wheel, and Language: How Bronze-Age Riders from the Eurasian Steppes Shaped the Modern World (Hardcover)",4.151356221,3.464669779,3.211404856,3.549545323,2.610974665,18
"The First Man in Rome (Masters of Rome, #1)",4.235571526,3.489798559,3.380521582,3.645650937,2.473580819,14
The Western Way of War: Infantry Battle in Classical Greece (Paperback),4.193121135,3.620246962,3.365324756,3.54440277,2.463268402,4
Antony and Cleopatra (Hardcover),4.156793657,3.497265739,3.328516385,3.572747941,2.577386354,7
History of the Ancient Near East (Paperback),4.21015985,3.496076833,3.351835818,3.627023766,2.483517313,2
The Civil Wars (Paperback),4.163501155,3.529530963,3.351124942,3.476471061,2.55105497,27
In the Shadow of the Sword: The Birth of Islam and the Rise of the Global Arab Empire (Hardcover),4.225611206,3.530518369,3.324195149,3.506364782,2.493403281,2
"The Inheritance of Rome: Illuminating the Dark Ages, 400-1000 (Hardcover)",4.224044866,3.537765521,3.293764386,3.562252975,2.559708902,3
The Fall of Rome and the End of Civilization (Paperback),4.225304309,3.488404909,3.327128382,3.514760646,2.520780536,15
On Sparta (Paperback),4.205242646,3.661788186,3.475350995,3.653712599,2.49046755,14
The Later Roman Empire (A.D. 354-378),4.222829454,3.55834999,3.294774918,3.545510949,2.54620807,3
From the Gracchi to Nero: A History of Rome from 133 BC to AD 68 (Paperback),4.153599831,3.465114543,3.268719729,3.60326606,2.566701641,0
Nefertiti (Hardcover),4.210580792,3.410117887,3.339033823,3.591090391,2.541591482,22
The Rise of Athens: The Story of the World's Greatest Civilization (ebook),4.210266523,3.567774285,3.372218993,3.59773451,2.534554756,16
Ancient Iraq (Paperback),4.154378066,3.4552024,3.300074956,3.594166528,2.58220602,15
Scipio Africanus:  Greater than Napoleon (Paperback),4.224856903,3.585903383,3.353254075,3.559065396,2.402800415,24
"Goddesses, Whores, Wives and Slaves: Women in Classical Antiquity (Paperback)",4.184155966,3.48169145,3.305339339,3.657459235,2.556545523,10
"Imperium: A Novel of Ancient Rome (Cicero, #1)",4.154462515,3.475345124,3.370975635,3.530013042,2.531275135,7
Courtesans and Fishcakes: The Consuming Passions of Classical Athens (Paperback),4.170426064,3.481199399,3.331581069,3.583400355,2.509863789,2
The Death of Caesar: The Story of History's Most Famous Assassination (Hardcover),4.120648798,3.519301007,3.370138087,3.580705281,2.536697558,7
Ancient Rome: The Rise and Fall of an Empire (Paperback),4.205324189,3.530676799,3.41331525,3.626850259,2.597914201,12
Makers of Rome (Paperback),4.220146857,3.5255061,3.321374219,3.600923837,2.538092245,16
The Greek Way (Paperback),4.254834264,3.556902417,3.349245646,3.626883388,2.450301892,2
Caesar: A Biography (Paperback),4.194064382,3.514391549,3.316278681,3.572731113,2.582050309,7
Sailing the Wine-Dark Sea: Why the Greeks Matter (Paperback),4.206756654,3.575111704,3.369537023,3.593800379,2.519424901,16
Lost to the West: The Forgotten Byzantine Empire That Rescued Western Civilization (Hardcover),4.336800635,3.556376246,3.39382851,3.665049563,2.52444092,28
"Temples, Tombs &amp; Hieroglyphs: A Popular History of Ancient Egypt (Hardcover)",4.208583253,3.516249052,3.314812985,3.639347863,2.533664977,16
"The Life of Greece (The Story of Civilization, #2)",4.246543459,3.588918268,3.445779608,3.587225354,2.395781069,24
The Greek Myths (Paperback),4.141971342,3.445414059,3.312896563,3.548137645,2.568193262,15
History of Rome (Paperback),4.175649757,3.511417947,3.368843619,3.606358461,2.512863134,2
The Jugurthine War and the Conspiracy of Catiline (Paperback),4.167930403,3.579886476,3.350831601,3.536161498,2.53910409,4
Mesopotamia: The Invention of the City  (Paperback),4.237218461,3.492251109,3.239834391,3.648033486,2.55719498,10
"Mistress of Rome (The Empress of Rome, #1)",4.165198103,3.471806601,3.345694315,3.622083597,2.657420151,23
Julius Caesar (Hardcover),4.187074819,3.489652898,3.32745425,3.620614496,2.534557752,2
Byzantium: The Early Centuries (Hardcover),4.266619659,3.533710963,3.375433041,3.625005589,2.50318913,28
"The History of Rome, Books 6-10: Rome and Italy (Paperback)",4.235249738,3.507470072,3.351370196,3.561395781,2.508355387,2
