ID,Title,OPN,CON,EXT,AGR,NEU,Clusters,,,,,
13562,The Genius of Dogs: How Dogs Are Smarter than You Think (Hardcover),4.127852801,3.456215063,3.25702854,3.621641643,2.665629864, ,,,,,
13563,"Chu's Day (Chu, #1)",4.111747135,3.491321863,3.262904554,3.689501147,2.713621446, ,,,,,
13564,The Whale: In Search of the Giants of the Sea (Hardcover),4.160769922,3.438820387,3.318987833,3.590946928,2.599338478, ,,,,,
13565,Best Friends: The True Story of the World's Most Beloved Animal Sanctuary (Paperback),4.163426193,3.476218204,3.244658772,3.761411391,2.67344391, ,,,,,
13566,"Naruto, Vol. 01: Uzumaki Naruto (Naruto, #1)",4.152518156,3.39511324,3.326277506,3.57735178,2.63306462, ,,,,,
13567,"Bleach, Volume 01 (Paperback)",4.19240435,3.417313228,3.264232979,3.527306452,2.629147148, ,,,,,
13568,"Maid-sama! Vol. 01 (Maid-sama!, #1)",4.157770819,3.459953037,3.409356565,3.688935925,2.665953878, ,,,,,
13569,"InuYasha: Turning Back Time (InuYasha, #1)",4.216716836,3.403802475,3.287825418,3.579423481,2.64997663, ,,,,,
13570,"Vampire Knight, Vol. 3 (Vampire Knight, #3)",4.170616477,3.461619996,3.367074896,3.599365824,2.655719904, ,,,,,
13571,"Soul Eater, Vol. 01 (Soul Eater, #1)",4.219637869,3.483540682,3.276357297,3.650056623,2.603240129, ,,,,,
13572,"Vampire Knight, Vol. 2 (Vampire Knight, #2)",4.200703039,3.537473815,3.397968064,3.640195168,2.560266493, ,,,,,
13573,"Fruits Basket, Vol. 20 (Paperback)",4.182459584,3.394411543,3.418216229,3.604106525,2.631294811, ,,,,,
13574,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",4.198806426,3.408666154,3.250475626,3.605022109,2.604695829, ,,,,,
13575,"One Piece, Volume 1: Romance Dawn (Paperback)",4.238188517,3.395588002,3.248207566,3.60132255,2.57695948, ,,,,,
13576,"D.N.Angel, Vol. 1 (D.N.Angel, #1)",4.203401472,3.412097304,3.161398257,3.637507973,2.735322955, ,,,,,
13577,"Chobits, Vol. 1 (Paperback)",4.178528272,3.433906757,3.367988469,3.625642974,2.567255263, ,,,,,
13578,"Fruits Basket, Vol. 21 (Paperback)",4.216101743,3.455361599,3.389264834,3.612687904,2.585124024, ,,,,,
13579,"Death Note, Vol. 2: Confluence (Death Note, #2)",4.142669344,3.496753694,3.360257285,3.578598614,2.564611766, ,,,,,
13580,"Vampire Knight, Vol. 5 (Vampire Knight, #5)",4.187991755,3.44643543,3.367723932,3.590507973,2.591189567, ,,,,,
13581,"Naruto, Vol. 02: The Worst Client (Naruto, #2)",4.196708933,3.430593413,3.332235534,3.65034208,2.568924727, ,,,,,
13582,"Bleach, Volume 04 (Paperback)",4.198776882,3.402811579,3.28343398,3.625849727,2.578980794, ,,,,,
13583,"Naruto, Vol. 04: Heroâ€™s Bridge (Naruto, #4)",4.244321376,3.490413761,3.325154035,3.592547225,2.611897042, ,,,,,
13584,"Absolute Boyfriend, Vol. 1 (Paperback)",4.172535491,3.49665805,3.385008749,3.732668064,2.65114845, ,,,,,
13585,"Naruto, Vol. 03: Dreams (Naruto, #3)",4.272633796,3.434865057,3.385097963,3.628290558,2.53990936, ,,,,,
13586,"Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)",4.208960258,3.351912931,3.297939534,3.704300696,2.738173128, ,,,,,
13587,"Skip Beat!, Vol. 01 (Paperback)",4.196819491,3.40616796,3.357657747,3.709209255,2.663853664, ,,,,,
13588,"Death Note, Vol. 3: Hard Run (Death Note, #3)",4.219972292,3.540162612,3.374590178,3.595979137,2.475090348, ,,,,,
13589,"Kamisama Kiss, Vol. 1 (Kamisama Kiss, #1)",4.228501267,3.44962114,3.258278739,3.648678085,2.647776022, ,,,,,
13590,"Black Butler, Vol. 3 (Black Butler, #3)",4.184894404,3.497710763,3.321348191,3.639895316,2.62398239, ,,,,,
13591,"Special A, Vol. 1 (Special A, #1)",4.127392744,3.551527379,3.337540541,3.557686,2.615316385, ,,,,,
13592,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",4.154074008,3.518258245,3.306772878,3.590682764,2.528259271, ,,,,,
13593,"Rurouni Kenshin, Volume 01 (Paperback)",4.217683002,3.46140842,3.329783327,3.567880753,2.575451747, ,,,,,
13594,"Fruits Basket, Vol. 18 (Paperback)",4.181369773,3.420792775,3.338059587,3.632190854,2.624254008, ,,,,,
13595,"Naruto, Vol. 09: Neji vs. Hinata (Naruto, #9)",4.243685407,3.509721431,3.409845471,3.603194885,2.548416306, ,,,,,
13596,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",4.251050033,3.463645566,3.366456421,3.61175702,2.509760539, ,,,,,
13597,"Vampire Knight, Vol. 9 (Vampire Knight, #9)",4.219516571,3.466408622,3.358220778,3.571401299,2.59154389, ,,,,,
13598,Pandora Hearts 1å·» (Paperback),4.215259157,3.401939441,3.38162672,3.606675342,2.574655533, ,,,,,
13599,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 1 (Paperback)",4.20295884,3.386839514,3.322482303,3.570959242,2.605964439, ,,,,,
13600,"Ouran High School Host Club, Vol. 5 (Ouran High School Host Club, #5)",4.095785927,3.454442696,3.320836141,3.567847314,2.713625964, ,,,,,
13601,"Ouran High School Host Club, Vol. 10 (Ouran High School Host Club, #10)",4.125259051,3.419440903,3.310069336,3.570769314,2.59798353, ,,,,,
13602,"Naruto, Vol. 07: The Path You Should Tread (Naruto, #7)",4.185611364,3.447288704,3.400229139,3.598938478,2.566619426, ,,,,,
13603,"Naruto, Vol. 06: Predator (Naruto, #6)",4.191882641,3.43418149,3.339301022,3.603097334,2.565325803, ,,,,,
13604,"Hellsing, Vol. 01 (Hellsing, #1)",4.19643264,3.440604984,3.329330453,3.556658535,2.671532311, ,,,,,
13605,"Ranma Â½, Vol. 1 (Ranma Â½ (US 2nd), #1)",4.194790457,3.472996659,3.351218949,3.660591542,2.590844406, ,,,,,
13606,"Bleach, Volume 15 (Paperback)",4.231431386,3.534189402,3.299759263,3.662923925,2.488333634, ,,,,,
13607,"Rosario+Vampire, Vol. 1 (Rosario+Vampire, #1)",4.120454987,3.453460568,3.381072874,3.58884813,2.596738599, ,,,,,
13608,"ãƒ´ã‚¡ãƒ³ãƒ‘ã‚¤ã‚¢é¨Žå£« 10 (Vampire Knight, #10)",4.180919715,3.473867307,3.388936967,3.654092439,2.607887621, ,,,,,
13609,NARUTO -ãƒŠãƒ«ãƒˆ- å·»ãƒŽå››å��ä¸‰ (ã‚³ãƒŸãƒƒã‚¯),4.236228865,3.510203697,3.335095432,3.618112893,2.549139987, ,,,,,
13610,"Fruits Basket, Vol. 23 (Paperback)",4.269553542,3.378102246,3.340785214,3.695157642,2.59194703, ,,,,,
13611,"Fullmetal Alchemist, Vol. 2 (Fullmetal Alchemist, #2)",4.249974862,3.450041706,3.278924542,3.622598099,2.603044049, ,,,,,
13612,"Death Note, Vol. 9: Contact (Death Note, #9)",4.225476111,3.456513981,3.348424276,3.619341514,2.508058002, ,,,,,
13613,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",4.266920283,3.410733914,3.27714012,3.678523409,2.578585125, ,,,,,
13614,"Black Butler, Vol. 6 (Black Butler, #6)",4.212898096,3.434681004,3.279414736,3.643460282,2.631384173, ,,,,,
13615,"High School Debut, Vol. 01 (High School Debut, #1)",4.129691375,3.479830618,3.4075498,3.669562795,2.599928307, ,,,,,
13616,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)",4.133340424,3.467734724,3.385046983,3.631563613,2.641540451, ,,,,,
13617,"Fullmetal Alchemist, Vol. 3 (Fullmetal Alchemist, #3)",4.245804446,3.462184264,3.259460683,3.662553356,2.604816529, ,,,,,
13618,"Bleach, Volume 11 (Paperback)",4.248348947,3.519240571,3.387679861,3.611278341,2.46279855, ,,,,,
13619,"Ouran High School Host Club, Vol. 9 (Ouran High School Host Club, #9)",4.102679733,3.43621522,3.43601126,3.586710999,2.638842282, ,,,,,
13620,"Bleach, Volume 18 (Paperback)",4.212582965,3.548152803,3.417668062,3.623972556,2.467659496, ,,,,,
13621,"Death Note, Vol. 10: Deletion (Death Note, #10)",4.207218329,3.476126094,3.384402687,3.611501718,2.534875904, ,,,,,
13622,"Ouran High School Host Club, Vol. 12 (Ouran High School Host Club, #12)",4.102450271,3.433482309,3.365156256,3.598099086,2.673170128, ,,,,,
13623,"Naruto, Vol. 12: The Great Flight (Naruto, #12)",4.248980225,3.517600041,3.434782228,3.591743218,2.459280929, ,,,,,
13624,"Ouran High School Host Club, Vol. 7 (Ouran High School Host Club, #7)",4.178696771,3.51216959,3.341250122,3.609372699,2.536622269, ,,,,,
13625,"Black Butler, Vol. 4 (Black Butler, #4)",4.167539712,3.493464867,3.35005084,3.678896622,2.585826909, ,,,,,
13626,"Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",4.192563181,3.431836139,3.378675638,3.653481264,2.621178207, ,,,,,
13627,"Death Note, Vol. 12: Finis (Death Note, #12)",4.258474363,3.46368992,3.282263674,3.657440325,2.542625017, ,,,,,
13628,"Naruto, Vol. 28: Homecoming (Naruto, #28)",4.207046338,3.436626383,3.30163925,3.553371935,2.597478715, ,,,,,
13629,"Naruto, Vol. 19: Successor (Naruto, #19)",4.230391185,3.52834421,3.414033249,3.651634594,2.466670859, ,,,,,
13630,"Alice 19th, Vol. 1 (Alice 19th, #1)",4.211335362,3.404098022,3.319907996,3.610232196,2.661396958, ,,,,,
13631,"Bleach, Volume 13 (Paperback)",4.267239808,3.562686053,3.383955275,3.597474546,2.435171683, ,,,,,
13632,"Naruto, Vol. 16: Eulogy (Naruto, #16)",4.239410457,3.425439184,3.399100003,3.630217641,2.527295263, ,,,,,
13633,"Bleach, Volume 17 (Paperback)",4.236976986,3.522000429,3.349728101,3.616612633,2.427500633, ,,,,,
13634,"Bleach, Volume 20 (Paperback)",4.207913411,3.491893499,3.348496216,3.548432265,2.543396164, ,,,,,
13635,"Anime: from Akira to Princess Mononoke, Experiencing Contemporary Japanese Animation (Paperback)",4.136318445,3.377349336,3.13157075,3.639703618,2.693000325, ,,,,,
13636,"Loveâ˜…Com, Vol. 1 (Paperback)",4.164589026,3.451514193,3.364240753,3.595714553,2.624162361, ,,,,,
13637,"Ouran High School Host Club, Vol. 8 (Ouran High School Host Club, #8)",4.118889182,3.420511304,3.313960384,3.565610024,2.666640561, ,,,,,
13638,"ã‚½ãƒ¼ãƒ‰ã‚¢ãƒ¼ãƒˆãƒ»ã‚ªãƒ³ãƒ©ã‚¤ãƒ³ 1: ã‚¢ã‚¤ãƒ³ã‚¯ãƒ©ãƒƒãƒ‰ SÅ�do Ä�to onrain 1: Ainkuraddo (Sword Art Online Light Novel, #1)",4.203254635,3.44782182,3.343137472,3.532519846,2.569686962, ,,,,,
13639,"Attack on Titan, Vol. 3 (Attack on Titan, #3)",4.228928082,3.434583788,3.399394241,3.643004341,2.571058411, ,,,,,
13640,"Vampire Knight, Vol. 11 (Vampire Knight, #11)",4.172002559,3.487573231,3.346058067,3.581050258,2.597959009, ,,,,,
13641,"Wild Ones, Vol. 1 (Wild Ones, #1)",4.161320904,3.558908409,3.385188576,3.617527312,2.616153218, ,,,,,
13642,"Naruto, Vol. 31: Final Battle (Naruto, #31)",4.245967851,3.409105322,3.361609751,3.627564448,2.522048606, ,,,,,
13643,"Gakuen Alice, Vol. 01 (Gakuen Alice, #1)",4.151805502,3.491422361,3.374010903,3.640002946,2.615356596, ,,,,,
13644,"Loveless, Volume 01 (Paperback)",4.21521377,3.478279372,3.314727493,3.588497061,2.675556825, ,,,,,
13645,"MeruPuri, Vol. 1 (MeruPuri, #1)",4.19375256,3.469693139,3.356209387,3.661179304,2.659215547, ,,,,,
13646,"Naruto, Vol. 20: Naruto vs. Sasuke (Naruto, #20)",4.22974462,3.490730082,3.457485739,3.608600771,2.486152131, ,,,,,
13647,"Naruto, Vol. 25: Brothers (Naruto, #25)",4.22276631,3.442927237,3.369418356,3.655225831,2.566657022, ,,,,,
13648,"Black Butler, Vol. 8 (Black Butler, #8)",4.215686546,3.460700316,3.347666527,3.6280495,2.580005379, ,,,,,
13649,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",4.149460824,3.429937703,3.307618476,3.603687825,2.688290778, ,,,,,
13650,"Black Cat, Volume 01 (Paperback)",4.233067266,3.369693534,3.287962563,3.579342639,2.571512474, ,,,,,
13651,"Fairy Tail, Vol. 03 (Fairy Tail, #3)",4.227033949,3.433807439,3.367100397,3.608644562,2.521682683, ,,,,,
13652,"The Wallflower, Vol. 1 (The Wallflower, #1)",4.186106518,3.364402166,3.330408082,3.594586143,2.729387519, ,,,,,
13653,"Millennium Snow, Vol. 1 (Millennium Snow, #1)",4.125221205,3.479391602,3.367831037,3.570087426,2.647413113, ,,,,,
13654,"Bloody Kiss, Vol. 01 (Paperback)",4.130047308,3.438738044,3.335042737,3.525270626,2.683194856, ,,,,,
13655,"Paradise Kiss, Vol. 1 (Paperback)",4.218275159,3.47408886,3.329966902,3.609429232,2.599840597, ,,,,,
13656,"Ouran High School Host Club, Vol. 14 (Ouran High School Host Club, #14)",4.115025629,3.438305816,3.296768044,3.519134763,2.681110229, ,,,,,
13657,"D.Gray-man, Vol. 1 (D.Gray-man, #1)",4.238643255,3.391047122,3.268155828,3.632095456,2.620185321, ,,,,,
13658,"Case Closed, Vol. 1 (Meitantei Conan #1)",4.122247559,3.351373364,3.392970149,3.65607799,2.639209833, ,,,,,
13659,"Ouran High School Host Club, Vol. 13 (Ouran High School Host Club, #13)",4.121841896,3.35743635,3.370840102,3.560132547,2.725426446, ,,,,,
13660,"Naruto, Vol. 22: Comrades (Naruto, #22)",4.216175901,3.536729295,3.372160045,3.545288626,2.532202419, ,,,,,
13661,"Vampire Kisses: Blood Relatives, Vol. 1 (Vampire Kisses: Blood Relatives, #1)",4.133319365,3.485768752,3.437856035,3.630386222,2.651478569, ,,,,,
13662,"Skip Beat!, Vol. 02 (Paperback)",4.164157945,3.406301977,3.364267328,3.65641539,2.58233513, ,,,,,
13663,"Naruto, Vol. 17: Itachi's Power (Naruto, #17)",4.222084265,3.490165965,3.350800286,3.635208986,2.499261959, ,,,,,
13664,"Naruto, Vol. 26: Awakening (Naruto, #26)",4.25404973,3.517170432,3.3825593,3.555987503,2.555847889, ,,,,,
13665,"Naruto, Vol. 13: The ChÅ«nin Exam, Concluded...!! (Naruto, #13)",4.225064876,3.506110574,3.403864462,3.618730583,2.48797323, ,,,,,
13666,Anime Explosion! The What? Why? and Wow! of Japanese Animation (Paperback),4.156052699,3.452242962,3.285684209,3.580990818,2.581549972, ,,,,,
13667,"Attack on Titan, Vol. 5 (Attack on Titan, #5)",4.17921794,3.448388189,3.422285055,3.580383225,2.594190011, ,,,,,
13668,"Hana to Akuma, Vol. 01 (Paperback)",4.213228108,3.469139276,3.314077962,3.674815627,2.643261979, ,,,,,
13669,"Hetalia: Axis Powers, Vol. 1 (Hetalia: Axis Powers, #1)",4.164512808,3.438522613,3.260588173,3.601747469,2.537748376, ,,,,,
13670,"Black Butler, Vol. 11 (Black Butler, #11)",4.160211371,3.440421606,3.341916915,3.630233004,2.610115307, ,,,,,
13671,"Black Butler, Vol. 10 (Black Butler, #10)",4.162678456,3.42848162,3.254310759,3.547759011,2.628436093, ,,,,,
13672,"Bleachâ€•ãƒ–ãƒªãƒ¼ãƒ�â€• 35 BurÄ«chi 35 (Bleach, #35)",4.277630525,3.49047905,3.311088403,3.641158067,2.570581033, ,,,,,
13673,"Stepping on Roses, Vol. 1 (Stepping on Roses, #1)",4.210941103,3.47206502,3.334144121,3.661780919,2.601715075, ,,,,,
13674,"Deadman Wonderland, Vol. 1 (Deadman Wonderland, #1)",4.2049336,3.414761314,3.286164938,3.633922309,2.609845101, ,,,,,
13675,"InuYasha Ani-Manga, Vol. 1 (Inuyasha Ani-Manga, #1)",4.170300329,3.438645318,3.272138873,3.610619936,2.677216335, ,,,,,
13676,"Bleach, Tome 30: There is No Heart Without You (Paperback)",4.244260797,3.502920424,3.349844127,3.595819355,2.598626011, ,,,,,
13677,"InuYasha: Family Matters (InuYasha, #2)",4.24359609,3.458292225,3.354238357,3.599171719,2.555277859, ,,,,,
13678,"Fullmetal Alchemist, Vol. 10 (Paperback)",4.207280227,3.473058825,3.398621293,3.547131883,2.571270404, ,,,,,
13679,"Fullmetal Alchemist, Vol. 8 (Fullmetal Alchemist, #8)",4.234184961,3.483096325,3.332884674,3.588836182,2.553542091, ,,,,,
13680,"Naruto, Vol. 24: Unorthodox (Naruto, #24)",4.230217398,3.465769832,3.432643103,3.671117382,2.494384896, ,,,,,
13681,"Naruto, Vol. 21: Pursuit (Naruto, #21)",4.268558365,3.552738662,3.398714573,3.714693661,2.494303925, ,,,,,
13682,"Naruto, Vol. 18: Tsunade's Choice (Naruto, #18)",4.242996872,3.433796837,3.354446389,3.646371978,2.571603243, ,,,,,
13683,"D.N.Angel, Vol. 3 (D.N.Angel, #3)",4.197307368,3.380762715,3.28139477,3.678854944,2.67133158, ,,,,,
13684,"Junjo Romantica, Volume 01 (Paperback)",4.213048995,3.360669645,3.329296688,3.586338211,2.710109647, ,,,,,
13685,"Maximum Ride, Vol. 4 (Maximum Ride: The Manga, #4)",4.160175593,3.4163773,3.404336528,3.708505112,2.628963374, ,,,,,
13686,"Black Bird, Vol. 6 (Paperback)",4.185394261,3.435719766,3.344401883,3.59213681,2.575536769, ,,,,,
13687,"Maximum Ride, Vol. 3 (Maximum Ride: The Manga, #3)",4.163808237,3.480939571,3.410178894,3.665293529,2.581538903, ,,,,,
13688,"Naruto, Vol. 45: Battlefield, Konoha (Naruto, #45)",4.23432683,3.305842244,3.398251962,3.627513375,2.599021593, ,,,,,
13689,"Bleachâ€•ãƒ–ãƒªãƒ¼ãƒ�â€• 47 BurÄ«chi 47 (Bleach, #47)",4.228838343,3.471094964,3.338728694,3.601109956,2.484722838, ,,,,,
13690,"Naruto, Vol. 29: Kakashi vs. Itachi (Naruto, #29)",4.179183507,3.479300595,3.3846082,3.634094055,2.486506418, ,,,,,
13691,"Naruto, Vol. 32:  The Search for Sasuke (Naruto, #32)",4.16730759,3.480593765,3.402140751,3.574920796,2.533132872, ,,,,,
13692,"Fullmetal Alchemist, Vol. 12 (Fullmetal Alchemist, #12)",4.188184423,3.508491291,3.358367161,3.597891127,2.5373037, ,,,,,
13693,"One Piece, Volume 2: Buggy the Clown (Paperback)",4.263112819,3.553369452,3.297766395,3.642228192,2.516988234, ,,,,,
13694,"Attack on Titan, Vol. 6 (Attack on Titan, #6)",4.235765921,3.503216715,3.42399226,3.605660601,2.58734147, ,,,,,
13695,"Kamisama Kiss, Vol. 2 (Paperback)",4.160015948,3.425778553,3.382846535,3.678243,2.608014948, ,,,,,
13696,"Ceres: Celestial Legend, Vol. 1: Aya (Paperback)",4.212773863,3.391463145,3.305507759,3.634963786,2.697493043, ,,,,,
13697,è–”è–‡å¬¢ã�®ã‚­ã‚¹ 1 (Paperback),4.144968027,3.4992869,3.363776108,3.608279099,2.605495599, ,,,,,
13698,"Maximum Ride, Vol. 2 (Maximum Ride: The Manga, #2)",4.207671313,3.390113274,3.322907639,3.677856884,2.625818297, ,,,,,
13699,"Black Butler, Vol. 12 (Black Butler, #12)",4.196819447,3.441053741,3.463469151,3.664421806,2.537755182, ,,,,,
13700,"La Corda d'Oro, Volume 1 (Paperback)",4.226493808,3.379658347,3.316608849,3.571303513,2.604805812, ,,,,,
13701,"Saiyuki, Vol. 1 (Paperback)",4.24767482,3.428964935,3.386658505,3.578445699,2.544473549, ,,,,,
13702,"Fairy Tail, Vol. 12 (Fairy Tail, #12)",4.23323882,3.475485655,3.369018182,3.635944455,2.563603712, ,,,,,
13703,"Fairy Tail, Vol. 11 (Fairy Tail, #11)",4.269816142,3.509420535,3.299379125,3.580977284,2.584675413, ,,,,,
13704,"Fairy Tail, Vol. 05 (Fairy Tail, #5)",4.191933351,3.3801821,3.322993106,3.657598777,2.5908599, ,,,,,
13705,"Bleachâ€•ãƒ–ãƒªãƒ¼ãƒ�â€• 37 BurÄ«chi 37 (Bleach, #37)",4.26096748,3.569659112,3.28149289,3.604329695,2.50738898, ,,,,,
13706,Death Note: Another Note - The Los Angeles BB Murder Cases (Hardcover),4.148911198,3.370042443,3.243296334,3.58014916,2.625866153, ,,,,,
13707,Otaku: Japan's Database Animals (Paperback),4.177360081,3.412777301,3.184897797,3.61683384,2.656623891, ,,,,,
13708,"Absolute Boyfriend, Vol. 5 (Paperback)",4.187115368,3.498452994,3.411955102,3.680083009,2.596274978, ,,,,,
13709,"Future Diary, Volume 01 (Future Diary, #1)",4.202598774,3.397917081,3.320683082,3.564184129,2.540129697, ,,,,,
13710,"Hana-Kimi: For You in Full Blossom, Vol. 1 (Hana-Kimi: For You in Full Blossom, #1)",4.133938822,3.40939092,3.264900998,3.670240577,2.712319368, ,,,,,
13711,"Naruto, Vol. 30: Puppet Masters (Naruto, #30)",4.248427901,3.547826849,3.40706374,3.667079766,2.531277209, ,,,,,
13712,"Fullmetal Alchemist, Vol. 18 (Fullmetal Alchemist, #18)",4.227951897,3.520368125,3.465705944,3.615271662,2.555548129, ,,,,,
13713,"Fullmetal Alchemist, Vol. 17 (Fullmetal Alchemist, #17)",4.23071912,3.440500526,3.38029528,3.585303211,2.539885685, ,,,,,
13714,"Fullmetal Alchemist, Vol. 16 (Fullmetal Alchemist, #16)",4.189859553,3.44601669,3.315895513,3.567860722,2.63064293, ,,,,,
